WAVELENGTH,FLUX,ERROR
1190.2609095,1.5563527041e-13,2.31740174304e-15
1190.84430728,1.31210052796e-13,2.15959436823e-15
1191.42770345,1.650949183e-13,2.37892175367e-15
1192.01109802,1.38726352736e-13,2.20928844635e-15
1192.59449098,1.52768625866e-13,2.24418160768e-15
1193.17788234,1.34849329293e-13,2.14002015578e-15
1193.76127209,1.40144553299e-13,2.15835109122e-15
1194.34466024,1.44217706305e-13,2.15826228572e-15
1194.92804678,1.59117057853e-13,2.27202953262e-15
1195.51143172,1.74879471087e-13,2.37775248125e-15
1196.09481505,1.78543585156e-13,2.38037224352e-15
1196.67819678,1.7704005172e-13,2.36517170198e-15
1197.2615769,1.67493677355e-13,2.24119182249e-15
1197.84495542,1.487318687e-13,2.15821788297e-15
1198.42833233,1.57598570082e-13,2.14594792295e-15
1199.01170764,1.56140400061e-13,2.16809009447e-15
1199.59508135,1.44225434312e-13,2.07226895918e-15
1200.17845345,1.3546071751e-13,1.97225916443e-15
1200.76182394,1.36506104602e-13,1.95062762455e-15
1201.34519283,1.56667400239e-13,2.09475895224e-15
1201.92856012,1.70653469489e-13,2.17927958756e-15
1202.5119258,1.87463275962e-13,2.2880071223e-15
1203.09528987,2.1715233628e-13,2.48662062469e-15
1203.67865235,2.31522678485e-13,2.48021182772e-15
1204.26201321,2.25556829202e-13,2.52423715471e-15
1204.84537248,2.25407221734e-13,2.43080636748e-15
1205.42873013,2.1239113864e-13,2.38885316884e-15
1206.01208619,1.90288290297e-13,2.22719015521e-15
1206.59544064,1.70683256651e-13,2.08621142279e-15
1207.17879348,1.69766395576e-13,2.11605007104e-15
1207.76214472,1.58722740154e-13,2.0279032111e-15
1208.34549436,1.49292624086e-13,1.92496283484e-15
1208.92884239,1.34253933274e-13,1.83905831379e-15
1209.51218881,1.47036912937e-13,1.89445814533e-15
1210.09553363,1.34230708821e-13,1.8134601282e-15
1210.67887685,1.25457325398e-13,1.7626781827e-15
1211.26221847,1.07758168444e-13,1.62773822434e-15
1211.84555847,7.67909532018e-14,1.34816370711e-15
1212.42889688,6.35441840649e-14,1.22842429028e-15
1213.01223368,4.33297647535e-14,1.02976638514e-15
1213.59556887,2.93743970736e-14,8.23456406018e-16
