WAVELENGTH,FLUX,ERROR
1234.33818731,2.54771941791e-13,3.93325895745e-15
1234.92162277,2.42856328308e-13,3.70116526152e-15
1235.50505672,2.41481307969e-13,3.81035544959e-15
1236.08848917,2.26221090291e-13,3.57344475644e-15
1236.67192013,2.13212247118e-13,3.50271677892e-15
1237.25534958,2.05122937549e-13,3.37432499245e-15
1237.83877753,2.13007912014e-13,3.4887157671e-15
1238.42220398,2.25560136309e-13,3.5377709455e-15
1239.00562893,2.51033420827e-13,3.75982492748e-15
1239.58905238,2.83887112261e-13,4.08879706821e-15
1240.17247433,2.89943398196e-13,3.93772187218e-15
1240.75589478,2.95540852236e-13,4.10331445033e-15
1241.33931372,2.98214175041e-13,4.02269429323e-15
1241.92273117,3.18633669676e-13,4.2346864311e-15
1242.50614712,3.28935994812e-13,4.26455476453e-15
1243.08956156,3.52132086312e-13,4.46513511879e-15
1243.6729745,3.63211917583e-13,4.42787531336e-15
1244.25638595,3.57195465929e-13,4.48165896836e-15
1244.83979589,3.44419727061e-13,4.32579628198e-15
1245.42320433,3.16370492423e-13,4.15248765622e-15
1246.00661127,2.74837353936e-13,3.8299185072e-15
1246.59001671,2.56110078537e-13,3.66631764306e-15
1247.17342065,2.40618231898e-13,3.61855339041e-15
1247.75682309,2.39727861968e-13,3.59907885342e-15
1248.34022403,2.40775356003e-13,3.5367382049e-15
1248.92362347,2.38473819813e-13,3.59144394971e-15
1249.50702141,2.38405216331e-13,3.48881904116e-15
1250.09041785,2.38506277375e-13,3.53417110684e-15
1250.67381278,2.42301599072e-13,3.58993172241e-15
1251.25720622,2.45048689062e-13,3.56502792056e-15
1251.84059816,2.44681328478e-13,3.51829640851e-15
1252.42398859,2.51876579758e-13,3.64576610516e-15
1253.00737753,2.51174316152e-13,3.62223437297e-15
1253.59076496,2.45070081546e-13,3.57570940903e-15
1254.17415089,2.5113005584e-13,3.60057632729e-15
1254.75753533,2.54001074702e-13,3.61774195137e-15
1255.34091826,2.57445264596e-13,3.64567020782e-15
1255.92429969,2.6222906658e-13,3.63969506579e-15
1256.50767962,2.65164262893e-13,3.67834907102e-15
1257.09105805,2.58267031043e-13,3.63239949114e-15
1257.67443499,2.44114058821e-13,3.58148537966e-15
1258.25781042,2.19040592449e-13,3.28522898573e-15
1258.84118435,1.94759385649e-13,3.1862334227e-15
1259.42455678,1.6927798674e-13,2.85557939014e-15
1260.00792771,1.70357938337e-13,2.90861799656e-15
1260.59129713,1.85263335852e-13,3.06492328605e-15
1261.17466506,1.9898550771e-13,3.17985993787e-15
1261.75803149,2.21181316174e-13,3.2351705736e-15
1262.34139642,2.17659670735e-13,3.39098162295e-15
1262.92475985,2.0474967559e-13,3.13583568153e-15
1263.50812178,1.79195984839e-13,3.03399270514e-15
1264.0914822,1.68150824145e-13,2.8334197276e-15
1264.67484113,1.73256251058e-13,2.95197097151e-15
1265.25819856,1.88655151044e-13,2.9879841115e-15
1265.84155448,2.07122765949e-13,3.21163146469e-15
1266.42490891,2.32615229936e-13,3.34247232172e-15
1267.00826183,2.47754469429e-13,3.51363432238e-15
1267.59161326,2.45593090892e-13,3.40956357699e-15
