WAVELENGTH,FLUX,ERROR
868.423,1.0000,1.0000
868.623,1.0000,1.0000
868.823,1.0000,1.0000
869.023,1.0000,1.0000
869.223,1.0000,1.0000
869.423,1.0000,1.0000
869.624,0.6949,0.5181
869.824,0.4869,0.3553
870.024,0.9487,0.5442
870.224,1.5262,0.5542
870.425,1.0000,1.0000
870.625,1.0018,0.5926
870.826,1.0561,0.5577
871.026,1.0000,1.0000
871.227,0.3275,0.3624
871.428,0.2988,0.3515
871.628,1.0000,1.0000
871.829,0.9673,0.5416
872.030,0.5856,0.3813
872.231,0.5736,0.3751
872.431,0.6938,0.5578
872.632,0.7371,0.5114
872.833,1.0000,1.0000
873.034,0.7281,0.5218
873.235,1.0000,1.0000
873.437,1.0000,1.0000
873.638,1.0000,1.0000
873.839,1.0000,1.0000
874.040,0.7301,0.5434
874.241,1.6864,0.5524
874.443,0.8864,0.4996
874.644,0.6329,0.4043
874.845,1.6330,0.5670
875.047,0.8025,0.6089
875.248,1.0000,1.0000
875.450,1.7843,0.5302
875.652,1.2324,0.5270
875.853,0.6497,0.3655
876.055,1.0000,1.0000
876.257,0.8173,0.5531
876.458,0.6485,0.4720
876.660,0.8450,0.5036
876.862,1.7024,0.5185
877.064,0.9158,0.4982
877.266,1.0000,1.0000
877.468,1.0000,1.0000
