WAVELENGTH,FLUX,ERROR
872.231,0.5445,0.1634
872.431,0.6214,0.1658
872.632,1.1368,0.2260
872.833,0.6531,0.1686
873.034,0.7071,0.1694
873.235,0.4707,0.1285
873.437,0.6125,0.1224
873.638,1.2887,0.3399
873.839,0.3280,0.1449
874.040,0.7564,0.1357
874.241,0.6988,0.1307
874.443,1.0365,0.2185
874.644,0.7022,0.2183
874.845,0.8999,0.2043
875.047,0.4969,0.1104
875.248,0.3956,0.1154
875.450,0.6382,0.1261
875.652,0.6688,0.1159
875.853,1.0113,0.2460
876.055,0.6028,0.1188
876.257,0.6743,0.1190
876.458,0.4749,0.1194
876.660,0.5870,0.1253
876.862,0.7051,0.1364
877.064,0.5461,0.1317
877.266,0.5909,0.1238
877.468,0.6647,0.1190
